Year,Country,Region,Income_Group,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Overall_Score
2022,CHN,East Asia & Pacific,3,0.323816377,0.534354603,0.39622285,0.263597,0.812441848,0.48105395,0.512242896,0.450715225,0.471805593
2022,COL,Latin America & Caribbean,3,0.510473928,0.380372246,0.618688393,0.496750788,0.537589271,0.52889679,0.477025731,0.321068867,0.483858252
2022,COD,Sub-Saharan Africa,1,0.393628475,0.161392747,0.330105841,0.401347272,0.462684362,0.355244892,0.360491218,0.271449844,0.342043081
2022,COG,Sub-Saharan Africa,2,0.36247941,0.297198368,0.335525008,0.399808633,0.615919462,0.456770371,0.442689663,0.33521127,0.405700273
2022,CRI,Latin America & Caribbean,3,0.778195846,0.632381655,0.694039925,0.785813815,0.698069064,0.676232802,0.610841155,0.580671603,0.682030733
2022,CIV,Sub-Saharan Africa,2,0.375919802,0.347927117,0.361139813,0.449426303,0.668770094,0.502435409,0.503454966,0.355772292,0.445605725
2022,HRV,EU + EFTA + North America,4,0.56505289,0.572245951,0.607672274,0.670745249,0.842165857,0.564559395,0.564394958,0.509498679,0.612041907
2022,CYP,EU + EFTA + North America,4,0.663678938,0.6770801,0.603809903,0.719346,0.812323341,0.658735671,0.626513639,0.701929227,0.682927102
2022,CZE,EU + EFTA + North America,4,0.733590414,0.656129653,0.688850675,0.783709537,0.892156962,0.714800609,0.689725307,0.694676093,0.731704906
2022,DNK,EU + EFTA + North America,4,0.945089546,0.955740347,0.867123096,0.919794735,0.930795026,0.895156317,0.871808592,0.829065689,0.901821668
2022,DMA,Latin America & Caribbean,3,0.522911235,0.597321765,0.502655081,0.622575652,0.723302942,0.524983223,0.563107641,0.560975125,0.577229083
2022,DOM,Latin America & Caribbean,3,0.498210558,0.390100663,0.551093976,0.565039633,0.636498168,0.426403863,0.436428639,0.363015655,0.483348894
2022,ECU,Latin America & Caribbean,3,0.491287545,0.405195104,0.514470365,0.529304891,0.602629001,0.481525089,0.478180113,0.352153017,0.481843141
2022,EGY,Middle East & North Africa,2,0.257594543,0.376452304,0.234731189,0.246001373,0.625791609,0.363573728,0.380573863,0.336563842,0.352660306
2022,SLV,Latin America & Caribbean,2,0.420260941,0.355122366,0.478539717,0.473509885,0.680938556,0.486881239,0.497123049,0.267804284,0.457522505
2022,EST,EU + EFTA + North America,4,0.83145692,0.809276563,0.804798952,0.827719589,0.892197156,0.810773098,0.814051351,0.74232498,0.816574826
2022,ETH,Sub-Saharan Africa,1,0.378051298,0.451544365,0.322322152,0.319206516,0.523653171,0.370369689,0.424602512,0.353098992,0.392856087
2022,FIN,EU + EFTA + North America,4,0.911798494,0.886523273,0.858793527,0.894450018,0.914877726,0.857189694,0.80981341,0.832925412,0.870796444
2022,FRA,EU + EFTA + North America,4,0.730811331,0.746142097,0.762738593,0.736017424,0.79008263,0.756522277,0.696646221,0.627403746,0.73079554
2022,GAB,Sub-Saharan Africa,3,0.30253918,0.243249884,0.36843949,0.439827444,0.628938077,0.468939825,0.371142724,0.304591616,0.39095853
2022,GMB,Sub-Saharan Africa,1,0.570121936,0.47093848,0.374717006,0.511003343,0.710161361,0.36556075,0.497938825,0.398785713,0.487403427
2022,GEO,Eastern Europe & Central Asia,3,0.532016094,0.678365447,0.58669145,0.616331403,0.78895085,0.565979823,0.532905255,0.514651371,0.601986462
2022,DEU,EU + EFTA + North America,4,0.855155638,0.826600794,0.791699094,0.851191295,0.885727545,0.855916743,0.832196148,0.775591944,0.8342599
2022,GHA,Sub-Saharan Africa,2,0.65397249,0.384670512,0.510313255,0.580350539,0.720363848,0.537825707,0.580049407,0.44826201,0.551975971
2022,GRC,EU + EFTA + North America,4,0.675294944,0.574058687,0.601139139,0.664522274,0.714748872,0.562507267,0.59661641,0.518322174,0.613401221
2022,GRD,Latin America & Caribbean,3,0.564407164,0.647255234,0.442523584,0.61819921,0.782384574,0.564320555,0.617290936,0.516260455,0.594080214
2022,GTM,Latin America & Caribbean,3,0.507773796,0.333681871,0.514879345,0.528529418,0.591728331,0.41275531,0.338408303,0.284792464,0.439068605
2022,GIN,Sub-Saharan Africa,1,0.379551682,0.279831244,0.36657327,0.495212542,0.711826698,0.358830716,0.393037112,0.294325639,0.409898613
2022,GUY,Latin America & Caribbean,3,0.539189848,0.446475618,0.443798098,0.560762755,0.624511702,0.463864038,0.521524078,0.401606005,0.500216518
2022,HTI,Latin America & Caribbean,2,0.358290987,0.246544743,0.365864825,0.418410303,0.489774961,0.310808161,0.37726504,0.252639151,0.352449771
2022,HND,Latin America & Caribbean,2,0.359231946,0.319701474,0.441629394,0.430641959,0.649047079,0.386986598,0.401078657,0.256667831,0.405623117
2022,HKG,East Asia & Pacific,4,0.57538051,0.834036784,0.699259969,0.586928912,0.924427104,0.794914618,0.718463549,0.685725292,0.727392092
2022,HUN,EU + EFTA + North America,4,0.369597106,0.487110183,0.442284986,0.560151148,0.905235993,0.457725679,0.453688422,0.452733979,0.516065937
2022,IND,South Asia,2,0.578744338,0.404370773,0.592865322,0.47406349,0.642609431,0.469155317,0.42937008,0.386500168,0.497209865
2022,IDN,East Asia & Pacific,2,0.660618494,0.40375963,0.5510637,0.503020733,0.711273247,0.566303326,0.468275894,0.386591484,0.531363313
2022,IRN,Middle East & North Africa,2,0.334839148,0.393458615,0.268881813,0.199631936,0.711781307,0.445685012,0.543849532,0.352087073,0.406276804
2022,IRL,EU + EFTA + North America,4,0.83452282,0.805100474,0.797851822,0.821937004,0.935449812,0.827306257,0.729282589,0.722034354,0.809185642
2022,ITA,EU + EFTA + North America,4,0.717963807,0.64503292,0.633966648,0.727198796,0.75296825,0.632762114,0.578871945,0.635788085,0.665569071
2022,JAM,Latin America & Caribbean,3,0.642079068,0.549678117,0.568327082,0.647019116,0.632695363,0.557711935,0.544412963,0.501552246,0.580434486
2022,JPN,East Asia & Pacific,4,0.729266106,0.819882434,0.700612432,0.781069504,0.920885067,0.798202788,0.775929313,0.75999228,0.78572999
2022,JOR,Middle East & North Africa,3,0.452117801,0.576714278,0.383776929,0.458027015,0.763097969,0.537749947,0.603444489,0.547088338,0.540252096
2022,KAZ,Eastern Europe & Central Asia,3,0.429809975,0.482324688,0.459744957,0.459962649,0.795381463,0.516888326,0.61353771,0.468530553,0.52827254
2022,KEN,Sub-Saharan Africa,2,0.492817814,0.274722107,0.487551547,0.471476289,0.55329296,0.448561991,0.472060836,0.390502628,0.448873272
2022,KOR,East Asia & Pacific,4,0.696629348,0.663025483,0.707063459,0.754983746,0.844597525,0.735662468,0.754045525,0.70427748,0.732535629
2022,XKX,Eastern Europe & Central Asia,3,0.563763828,0.482852799,0.578286187,0.600017428,0.828868211,0.477037818,0.484455186,0.459446433,0.559340986
2022,KGZ,Eastern Europe & Central Asia,2,0.437368309,0.296041828,0.517709705,0.47006884,0.743441052,0.424427041,0.466883357,0.325469382,0.460176189
2022,LVA,EU + EFTA + North America,4,0.704359334,0.672343479,0.721072425,0.766104856,0.849258166,0.711785767,0.677720238,0.677547645,0.722523989
2022,LBN,Middle East & North Africa,3,0.480781599,0.362037155,0.425372463,0.457212899,0.672971979,0.434493041,0.409300474,0.332607066,0.446847084
2022,LBR,Sub-Saharan Africa,1,0.491498049,0.295256057,0.455516812,0.506159304,0.600172352,0.396114522,0.399691006,0.326103995,0.433814012
2022,LTU,EU + EFTA + North America,4,0.764506303,0.720154802,0.750222941,0.775425361,0.889985605,0.739365478,0.786923035,0.689694014,0.764534693
2022,LUX,EU + EFTA + North America,4,0.825251544,0.853353697,0.794271731,0.848672348,0.934891873,0.850685865,0.771972071,0.731973595,0.826384091
2022,MDG,Sub-Saharan Africa,1,0.446428378,0.274183066,0.458846207,0.45966644,0.704401685,0.384772433,0.428454725,0.328926565,0.435709938
2022,MWI,Sub-Saharan Africa,1,0.576297519,0.421299719,0.457471952,0.577218384,0.683852924,0.467917123,0.558140022,0.453910016,0.524513457
2022,MYS,East Asia & Pacific,3,0.546831893,0.557140712,0.420072923,0.492121642,0.783438763,0.547268328,0.620462221,0.5540927,0.565178648
2022,MLI,Sub-Saharan Africa,1,0.439058398,0.312444645,0.45861814,0.505662968,0.494622736,0.479090023,0.413423675,0.289105128,0.424003214
2022,MLT,EU + EFTA + North America,4,0.639470607,0.684528255,0.630565453,0.737089497,0.923303151,0.585789455,0.597928475,0.632712128,0.678923378
2022,MRT,Sub-Saharan Africa,2,0.33485583,0.298611517,0.285040099,0.399175535,0.639072928,0.282690734,0.399853336,0.292887129,0.366523388
2022,MUS,Sub-Saharan Africa,3,0.592587761,0.579629901,0.530684242,0.642616407,0.754870981,0.623574367,0.628423702,0.544252133,0.612079937
2022,MEX,Latin America & Caribbean,3,0.441989957,0.264394365,0.588892421,0.486698044,0.516364235,0.440203746,0.368136528,0.276813597,0.422936612
2022,MDA,Eastern Europe & Central Asia,3,0.500384762,0.367846046,0.57467316,0.574104333,0.81026951,0.452061567,0.500565915,0.394160126,0.521758177
2022,MNG,East Asia & Pacific,2,0.5367727,0.431095372,0.492002795,0.568004468,0.760078265,0.47973328,0.54352829,0.482842332,0.536757188
2022,MAR,Middle East & North Africa,2,0.50934188,0.415295601,0.433600685,0.420501307,0.677664364,0.50780126,0.512914107,0.358207296,0.479415812
2022,MOZ,Sub-Saharan Africa,1,0.421564546,0.354976045,0.361333016,0.400163726,0.476468647,0.403086126,0.426839715,0.322993063,0.395928111
2022,MMR,East Asia & Pacific,2,0.309456045,0.434498571,0.3108524,0.223187863,0.609477478,0.422446053,0.335608286,0.251826752,0.362169181
2022,NAM,Sub-Saharan Africa,3,0.65263768,0.511596954,0.576584358,0.64404165,0.745925344,0.586812249,0.624986887,0.55391625,0.612062671
2022,NPL,South Asia,2,0.592445247,0.400777522,0.521522521,0.522328056,0.72731893,0.501048277,0.455154218,0.445736368,0.520791392
2022,NLD,EU + EFTA + North America,4,0.850207398,0.875040905,0.826054491,0.841702294,0.8496097,0.847022108,0.835654073,0.754086004,0.834922122
2022,NZL,East Asia & Pacific,4,0.852001197,0.875686844,0.814782198,0.813638708,0.885879298,0.854731617,0.784388386,0.735718166,0.827103302
2022,NIC,Latin America & Caribbean,2,0.232419512,0.31209404,0.350233663,0.313617811,0.705216736,0.376518822,0.351446848,0.250899015,0.361555806
2022,NER,Sub-Saharan Africa,1,0.391565435,0.394219054,0.371397379,0.479604139,0.623680701,0.471083892,0.454332544,0.356025639,0.442738598
2022,NGA,Sub-Saharan Africa,2,0.491198063,0.31216528,0.415355133,0.423740199,0.364069289,0.41111928,0.459778887,0.384207966,0.407704262
2022,MKD,Eastern Europe & Central Asia,3,0.472697454,0.446781881,0.50116633,0.597947104,0.797371288,0.475188695,0.524358172,0.452107488,0.533452301
2022,NOR,EU + EFTA + North America,4,0.926453857,0.932986523,0.872401145,0.908050685,0.92545341,0.869636288,0.842525956,0.837944752,0.889431577
2022,PAK,South Asia,2,0.479281198,0.318122869,0.417033821,0.382200229,0.357213578,0.38125825,0.395304827,0.356761974,0.385897093
2022,PAN,Latin America & Caribbean,3,0.531472721,0.400486702,0.556910272,0.62355882,0.698661703,0.505769353,0.473302034,0.343820432,0.516747755
2022,PRY,Latin America & Caribbean,3,0.495822362,0.305161774,0.554783354,0.520496128,0.703562983,0.476707922,0.419553946,0.271357386,0.468430732
2022,PER,Latin America & Caribbean,3,0.587643738,0.327431702,0.534115709,0.610045121,0.612661262,0.47781142,0.408212756,0.324131404,0.485256639
2022,PHL,East Asia & Pacific,2,0.483059167,0.442321723,0.497618427,0.401213126,0.664642132,0.477036904,0.446792712,0.32380169,0.467060735
2022,POL,EU + EFTA + North America,4,0.540657666,0.720790912,0.595565165,0.611271628,0.854368327,0.634425007,0.609078567,0.577564504,0.642965222
2022,PRT,EU + EFTA + North America,4,0.764226388,0.717186325,0.650104849,0.758228811,0.786023215,0.605760291,0.65877789,0.574046623,0.689294299
2022,ROU,EU + EFTA + North America,3,0.615843375,0.554208001,0.629091126,0.674911167,0.830256103,0.583554342,0.649910409,0.528728077,0.633312825
2022,RUS,Eastern Europe & Central Asia,3,0.332230453,0.414993548,0.468547649,0.396221873,0.68304755,0.459907186,0.507467239,0.304168234,0.445822967
2022,RWA,Sub-Saharan Africa,1,0.6110422,0.667570986,0.561074615,0.522003067,0.848192554,0.601506217,0.665257982,0.552849143,0.628687096
2022,SEN,Sub-Saharan Africa,2,0.563166496,0.552894428,0.443662733,0.608783079,0.706764476,0.569575712,0.564249955,0.477626682,0.560840445
2022,SRB,Eastern Europe & Central Asia,3,0.371185369,0.422271096,0.455146882,0.55329367,0.771148329,0.458084351,0.492995566,0.394575894,0.489837644
2022,SLE,Sub-Saharan Africa,1,0.49399604,0.359330829,0.386553618,0.503594999,0.664906268,0.383937769,0.441012946,0.35663542,0.448745986
2022,SGP,East Asia & Pacific,4,0.671011434,0.908001249,0.620306312,0.670809562,0.933907497,0.849366175,0.787542011,0.77415537,0.776887451
2022,SVK,EU + EFTA + North America,4,0.668940796,0.513158788,0.690612335,0.730535089,0.901486029,0.624836273,0.544151415,0.582326453,0.657005897
2022,SVN,EU + EFTA + North America,4,0.63880393,0.646549947,0.647659778,0.743003384,0.890751617,0.649708795,0.649829906,0.551610118,0.677239684
2022,ZAF,Sub-Saharan Africa,3,0.630666529,0.47097472,0.629670531,0.633202913,0.611883392,0.534670414,0.59746857,0.503534935,0.576509
2022,ESP,EU + EFTA + North America,4,0.728340725,0.732862917,0.702428119,0.789911748,0.827981542,0.696343191,0.658127479,0.67798848,0.726748025
2022,LKA,South Asia,2,0.501498654,0.473359178,0.506221251,0.50333554,0.685575387,0.484721106,0.430706348,0.421163846,0.500822664
2022,KNA,Latin America & Caribbean,4,0.603974393,0.636278301,0.458966311,0.689401226,0.779683773,0.62548409,0.686002421,0.580667708,0.632557278
2022,LCA,Latin America & Caribbean,3,0.589329327,0.633704076,0.487585293,0.665410798,0.737920291,0.590147896,0.665131616,0.54178332,0.613876577
2022,VCT,Latin America & Caribbean,3,0.584089472,0.683886425,0.518475151,0.704044905,0.767323308,0.528808491,0.634450479,0.621954368,0.630379075
2022,SDN,Sub-Saharan Africa,1,0.390358185,0.364823891,0.367189672,0.335999992,0.621522601,0.326834233,0.367091568,0.354581762,0.391050238
2022,SUR,Latin America & Caribbean,3,0.48217509,0.444076938,0.388277033,0.527494779,0.644064978,0.457963956,0.495001002,0.527873267,0.495865881
2022,SWE,EU + EFTA + North America,4,0.863201041,0.902569807,0.854057053,0.864009541,0.920045548,0.832768476,0.827444359,0.795274597,0.857421303
2022,TZA,Sub-Saharan Africa,2,0.505138911,0.409633946,0.374164639,0.430365918,0.688240444,0.434683252,0.476191052,0.37233817,0.461344542
2022,THA,East Asia & Pacific,3,0.454590919,0.465186484,0.482666927,0.463603481,0.744848937,0.445099004,0.482433278,0.423774233,0.495275408
2022,TGO,Sub-Saharan Africa,1,0.36759557,0.439139101,0.319505586,0.454972,0.724685728,0.514189759,0.480243823,0.369964402,0.458786996
2022,TTO,Latin America & Caribbean,4,0.542934504,0.491948551,0.536604314,0.594058613,0.646365901,0.496435242,0.566015293,0.307945613,0.522788504
2022,TUN,Middle East & North Africa,2,0.561715699,0.468973788,0.487599499,0.513881351,0.715047246,0.508845833,0.489681557,0.401302753,0.518380966
2022,TUR,Eastern Europe & Central Asia,3,0.277844591,0.452696825,0.397159069,0.303702943,0.729181787,0.404078149,0.426333938,0.344254925,0.416906528
2022,UGA,Sub-Saharan Africa,1,0.380793109,0.265397781,0.383965528,0.343647249,0.586289894,0.423913162,0.416293635,0.323970068,0.390533803
2022,UKR,Eastern Europe & Central Asia,2,0.472737108,0.326322851,0.563162734,0.600901086,0.695991905,0.434499991,0.535202484,0.368402049,0.499652526
2022,ARE,Middle East & North Africa,4,0.569405175,0.780219927,0.348056078,0.44455894,0.904613946,0.694556629,0.652582015,0.676565059,0.633819721
2022,GBR,EU + EFTA + North America,4,0.822193595,0.828435632,0.801019463,0.807892303,0.837854277,0.799249,0.70466243,0.700645571,0.787744034
2022,USA,EU + EFTA + North America,4,0.690281147,0.733123849,0.757235241,0.681437353,0.833576326,0.723123922,0.629108308,0.609995515,0.707235208
2022,URY,Latin America & Caribbean,4,0.748203598,0.736763904,0.733288517,0.784934528,0.713877929,0.708114561,0.723008883,0.562878821,0.713883843
2022,UZB,Eastern Europe & Central Asia,2,0.38476159,0.505093278,0.364480455,0.446097713,0.896404686,0.447577601,0.503912528,0.455407293,0.496015715
2022,VEN,Latin America & Caribbean,3,0.173245097,0.507994315,0.280445114,0.29474715,0.497675661,0.186569408,0.266165522,0.11713191,0.261380502
2022,VNM,East Asia & Pacific,2,0.452383168,0.383736863,0.460365743,0.450266796,0.768088482,0.442123953,0.467257698,0.456198557,0.489194975
2022,ZMB,Sub-Saharan Africa,2,0.459354307,0.400263664,0.38814522,0.401853028,0.673872922,0.428824507,0.464447005,0.402081613,0.449880867
2022,ZWE,Sub-Saharan Africa,2,0.322133476,0.627061348,0.327436054,0.337173369,0.672794165,0.345969353,0.45577374,0.363075267,0.391414203
